Date,ERBS Id,EUtranCell Id,CAActivatedDlSum,CACapableDlSamp,CAcapableDlsum,CAConfiguredDlSamp,CAConfiguredDlSum,CAScheduledDlSum,PdcpVolDldrbLastTTICA,PdcpVolDrbCA,RadioThpVolDl,RadioThpVolDlScell,UEThp2UlDistr,UEThpDlDistr,UEThpTimeDlCA,UEThpTimeUlCA,UEThpVolUlCA
8-Dec-19,LRJK035,LRJK035L,0,720,20364,720,8834,0,4655459,0,27958275,0,280,609,0,0,0
8-Dec-19,LRJK035,LRJK035LF,0,720,1685,720,929,0,89203,0,2298441,0,54,106,0,0,0
8-Dec-19,LRJK035,LRJK035M,0,720,4266,720,2803,0,684829,0,3604306,0,72,186,0,0,0
8-Dec-19,LRJK035,LRJK035MG,0,720,6524,720,2653,0,397841,0,10114433,0,322,487,0,0,0
8-Dec-19,LRJK035,LRJK035N,0,720,23437,720,9725,0,2668549,0,17583250,0,383,1180,0,0,0
8-Dec-19,LRJK036,LRJK036K,0,720,70794,720,21776,0,13512249,0,84748070,0,2820,3317,0,0,0
8-Dec-19,LRJK036,LRJK036L,0,720,35340,720,9143,0,11106318,0,60964387,0,1066,1584,0,0,0
8-Dec-19,LRJK036,LRJK036M,0,720,104296,720,36575,0,10202077,0,88487831,0,4248,4990,0,0,0
8-Dec-19,LRJK037,LRJK037K,0,720,10650,720,3472,0,4109934,0,18630673,482944,329,475,0,0,0
8-Dec-19,LRJK037,LRJK037KE,,,,,,,,,,,,,,,
8-Dec-19,LRJK037,LRJK037L,0,720,38393,720,13030,0,13342759,0,65305467,686520,1077,1565,0,0,0
8-Dec-19,LRJK037,LRJK037LF,163236,720,11695,720,5609,104971,945709,1704487,18917291,0,522,855,145179,0,0
8-Dec-19,LRJK037,LRJK037M,0,720,19272,720,8632,0,6796579,0,32705766,54362,477,649,0,0,0
8-Dec-19,LRJK037,LRJK037MG,13927,720,1555,720,645,7757,89888,146232,1575360,0,54,143,6867,0,0
8-Dec-19,LRJK038,LRJK038K,4229,720,40255,720,12332,1917,8910088,6550,71080938,36156,1976,2072,1540,0,0
8-Dec-19,LRJK038,LRJK038KA,,,,,,,,,,,,,,,
8-Dec-19,LRJK038,LRJK038KE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Dec-19,LRJK038,LRJK038L,252529,720,41446,720,10494,162005,4906489,1541224,54607696,526881,2529,2917,710787,0,0
8-Dec-19,LRJK038,LRJK038LB,0,720,73161,720,37325,0,11691080,0,83160158,191691,2678,3711,0,0,0
8-Dec-19,LRJK038,LRJK038LF,143838,720,21642,720,5174,98563,423391,707972,10530159,0,1902,2362,565681,0,0
8-Dec-19,LRJK038,LRJK038M,161959,720,75055,720,19943,27390,8738467,769279,76426506,236391,2758,3618,622858,0,0
8-Dec-19,LRJK038,LRJK038MC,,,,,,,,,,,,,,,
8-Dec-19,LRJK038,LRJK038MG,239634,720,23843,720,6386,95506,507406,626303,8088099,0,1740,1793,1308639,0,0
8-Dec-19,LRJK040,LRJK040K,31328,720,7962,720,3195,8698,1480372,205543,9703359,335111,376,545,9032,0,0
8-Dec-19,LRJK040,LRJK040KA,0,720,23276,720,15732,0,5632579,0,30670348,53714,755,1233,0,0,0
8-Dec-19,LRJK040,LRJK040KE,161240,720,4757,720,2813,91313,147238,604276,4827838,0,289,582,132429,0,0
8-Dec-19,LRJK040,LRJK040L,51768,720,18687,720,6486,11643,4086252,843440,25532136,157349,656,871,25876,0,0
8-Dec-19,LRJK040,LRJK040LB,0,720,29044,720,17493,0,10397916,0,46873811,54485,872,1363,0,0,0
8-Dec-19,LRJK040,LRJK040LF,120073,720,1771,720,885,92807,76119,471155,2184868,0,105,226,103218,0,0
8-Dec-19,LRJK040,LRJK040M,242745,720,45586,720,19096,63302,9437673,1378963,62700385,53167,1871,2525,220917,0,0
8-Dec-19,LRJK040,LRJK040MC,0,720,19604,720,12019,0,8597295,0,41310823,330835,503,847,0,0,0
8-Dec-19,LRJK040,LRJK040MG,17417,720,2177,720,1037,4940,87782,30986,2664052,0,189,319,5118,0,0
8-Dec-19,LRJK042,LRJK042K,0,720,4579,720,404,0,2747031,0,16430654,203,129,238,0,0,0
8-Dec-19,LRJK042,LRJK042KE,62691,720,9590,720,1598,40389,712273,434899,11781813,0,367,649,104311,0,0
8-Dec-19,LRJK042,LRJK042L,0,720,89055,720,19918,0,17611563,0,105740579,91510,3703,3812,0,0,0
8-Dec-19,LRJK042,LRJK042LF,66590,720,8353,720,1161,42980,482392,171879,11672822,0,401,605,160930,0,0
8-Dec-19,LRJK042,LRJK042M,0,720,19980,720,2606,0,15174824,0,46084508,106683,364,670,0,0,0
8-Dec-19,LRJK042,LRJK042MG,7399,720,7019,720,1024,2626,516690,22044,8024589,0,544,585,3547,0,0
8-Dec-19,LRJK043,LRJK043K,187745,720,59888,720,18318,97653,3399659,867439,44635746,636199,1628,3581,794241,0,0
8-Dec-19,LRJK043,LRJK043KA,0,720,48715,720,27893,0,8830036,0,60140165,392022,1322,2912,0,0,0
8-Dec-19,LRJK043,LRJK043KE,641870,720,11823,720,5706,428486,216855,2448188,11276724,0,478,952,2580943,0,0
8-Dec-19,LRJK043,LRJK043L,7322,720,4472,720,733,1021,1528903,45796,8417836,35,57,152,377,0,0
8-Dec-19,LRJK043,LRJK043LB,0,720,18843,720,9805,0,5264401,0,30011034,12604,461,1142,0,0,0
8-Dec-19,LRJK043,LRJK043LF,457783,720,25857,720,9731,301684,436064,2017808,15758455,0,1012,2071,1974003,0,0
8-Dec-19,LRJK043,LRJK043M,265325,720,30617,720,10880,158192,10794927,1800890,58128692,2152116,1060,1614,335159,0,0
8-Dec-19,LRJK043,LRJK043MC,0,720,46382,720,26065,0,16166630,0,85221982,148766,1264,1999,0,0,0
8-Dec-19,LRJK043,LRJK043MG,332025,720,18752,720,7580,243122,504779,1649594,15554167,0,1060,1601,790470,0,0
8-Dec-19,LRJK043,LRJK043N,46157,720,11405,720,3731,26081,3559030,486218,23796732,2292,206,439,45228,0,0
8-Dec-19,LRJK044,LRJK044K,70972,720,76337,720,22209,23412,7020553,339118,70234093,144511,2877,4463,514676,0,0
8-Dec-19,LRJK044,LRJK044KA,,,,,,,,,,,,,,,
8-Dec-19,LRJK044,LRJK044KE,288957,720,3142,720,1072,220426,163999,1032285,4198198,0,238,443,499991,0,0
8-Dec-19,LRJK044,LRJK044L,76085,720,16176,720,3111,43557,5655208,1133736,27717668,26511,566,912,78244,0,0
8-Dec-19,LRJK044,LRJK044LB,0,720,21738,720,10503,0,7231320,0,36261781,2973,483,1253,0,0,0
8-Dec-19,LRJK044,LRJK044LF,11867,720,2279,720,510,4247,98727,43250,1515345,0,133,355,7025,0,0
8-Dec-19,LRJK044,LRJK044M,87106,720,70069,720,19864,21929,4259393,429395,55768958,549990,4449,5739,609675,0,0
8-Dec-19,LRJK044,LRJK044MC,,,,,,,,,,,,,,,
8-Dec-19,LRJK044,LRJK044MG,378104,720,53201,720,17658,178702,666184,1012070,9483924,0,3860,4124,6930593,0,0
8-Dec-19,LRJK046,LRJK046K,54497,720,19740,720,4781,17925,4131358,699801,30657924,1069,744,1011,28724,0,0
8-Dec-19,LRJK046,LRJK046KA,0,720,23223,720,7758,0,6735871,0,47061163,77012,505,1049,0,0,0
8-Dec-19,LRJK046,LRJK046KE,19182,720,2397,720,978,13124,223793,14678,2609572,0,163,352,13678,0,0
8-Dec-19,LRJK046,LRJK046L,18845,720,12476,720,1573,6824,2212734,393660,20002678,28,331,623,10889,0,0
8-Dec-19,LRJK046,LRJK046LB,0,720,12504,720,3544,0,3829947,0,30273703,56721,359,708,0,0,0
8-Dec-19,LRJK046,LRJK046LF,4856,720,2410,720,460,1438,38507,2743,2428987,0,211,432,1792,0,0
8-Dec-19,LRJK046,LRJK046M,50165,720,81588,720,11344,16628,11860219,301755,102095814,58586,3259,4498,174205,0,0
8-Dec-19,LRJK046,LRJK046MC,0,720,48886,720,15979,0,9749507,0,78579970,40650,1574,2029,0,0,0
8-Dec-19,LRJK046,LRJK046MG,55575,720,10676,720,1403,27983,873349,182994,18228533,0,1614,2237,75777,0,0
8-Dec-19,LRJK047,LRJK047K,633545,720,49369,720,13203,316255,8906082,4280941,68218233,0,1147,2359,1518072,0,0
8-Dec-19,LRJK047,LRJK047KA,269757,720,44630,720,24540,119999,5368583,2611311,45758972,199482,1025,2668,602233,0,0
8-Dec-19,LRJK047,LRJK047KI,195853,720,23023,720,6553,72953,4070454,1764378,34010560,2365718,771,1523,225186,0,0
8-Dec-19,LRJK047,LRJK047L,36212,720,11964,720,2648,10706,9472237,585680,25076841,0,359,603,18564,0,0
8-Dec-19,LRJK047,LRJK047LB,82552,720,22137,720,13596,24684,5349559,528014,32153645,50978,575,1407,45078,0,0
8-Dec-19,LRJK047,LRJK047LJ,0,720,4654,720,2540,0,303901,0,5360056,281169,123,381,0,0,0
8-Dec-19,LRJK047,LRJK047M,129911,720,41340,720,9460,63908,9380583,1181761,65158871,0,1547,2242,152549,0,0
8-Dec-19,LRJK047,LRJK047MC,244661,720,43812,720,26064,80445,8473413,2102862,56800182,200329,1779,2332,339565,0,0
8-Dec-19,LRJK047,LRJK047MK,208638,720,22397,720,7740,104013,3322806,1229452,29881589,1005036,1280,1767,289208,0,0
8-Dec-19,LRJK047,LRJK047N,190218,720,53587,720,13623,46717,4307004,939262,56340040,0,1764,3176,676423,0,0
8-Dec-19,LRJK048,LRJK048K,182407,720,39488,720,11039,56699,9206066,1528980,75031794,241986,1743,2141,219535,0,0
8-Dec-19,LRJK048,LRJK048KA,0,720,25083,720,9982,0,8370736,0,61267010,356658,778,1302,0,0,0
8-Dec-19,LRJK048,LRJK048KE,159000,720,6503,720,1735,67436,614864,627172,9038533,0,636,650,151163,0,0
8-Dec-19,LRJK048,LRJK048L,9668,720,35818,720,5554,5147,10995418,36547,61417710,66163,1336,1841,2936,0,0
8-Dec-19,LRJK048,LRJK048LB,,,,,,,,,,,,,,,
8-Dec-19,LRJK048,LRJK048LF,36529,720,7923,720,855,12396,333891,97614,11034043,0,590,809,31154,0,0
8-Dec-19,LRJK048,LRJK048M,34343,720,67846,720,12351,14920,11718958,132860,104136236,27290,1721,2512,121418,0,0
8-Dec-19,LRJK048,LRJK048MC,,,,,,,,,,,,,,,
8-Dec-19,LRJK048,LRJK048MG,60316,720,4833,720,899,40826,379508,97399,9874156,0,360,530,86830,0,0
8-Dec-19,LRJK050,LRJK050K,28502,720,5681,720,2478,1004,1018958,461829,6892506,208115,93,228,1963,0,0
8-Dec-19,LRJK050,LRJK050KA,0,720,17909,720,11242,0,7351705,0,32901359,12578,381,885,0,0,0
8-Dec-19,LRJK050,LRJK050KE,30809,720,1126,720,555,17599,102062,345989,766862,0,44,138,18322,0,0
8-Dec-19,LRJK050,LRJK050L,13715,720,6685,720,2255,3593,2112695,153486,9007165,14747,155,421,4312,0,0
8-Dec-19,LRJK050,LRJK050LB,0,720,22140,720,13729,0,4418680,0,31030749,9538,434,1525,0,0,0
8-Dec-19,LRJK050,LRJK050LF,22381,720,1362,720,615,12385,93133,102871,1597867,0,52,170,13980,0,0
8-Dec-19,LRJK050,LRJK050M,794,720,1791,720,188,218,920596,409,1751050,41,32,101,5,0,0
8-Dec-19,LRJK050,LRJK050MC,0,720,27610,720,16153,0,8209295,0,39467098,188552,567,1753,0,0,0
8-Dec-19,LRJK050,LRJK050MG,24342,720,3086,720,714,7418,223302,80625,5418433,0,155,284,18803,0,0
8-Dec-19,LRJK050,LRJK050N,84328,720,19619,720,5019,20702,7912355,1257037,32927141,23836,357,899,41726,0,0
8-Dec-19,LRJK051,LRJK051K,271920,720,40203,720,18692,134291,8084254,2072004,58563190,331301,1410,2261,361218,0,0
8-Dec-19,LRJK051,LRJK051KA,0,720,26390,720,18179,0,6549568,0,39887316,394878,857,1587,0,0,0
8-Dec-19,LRJK051,LRJK051KE,109603,720,2269,720,868,82982,79882,626808,2340470,0,119,287,120262,0,0
8-Dec-19,LRJK051,LRJK051L,755069,720,45959,720,9412,332165,10802846,8656388,93023845,21743,1389,2014,1205602,0,0
8-Dec-19,LRJK051,LRJK051LB,0,720,36620,720,18912,0,9604125,0,65872839,1544531,973,1679,0,0,0
8-Dec-19,LRJK051,LRJK051LF,37657,720,1940,720,657,5930,34012,77394,2757493,0,82,206,30229,0,0
8-Dec-19,LRJK051,LRJK051M,147747,720,28664,720,9538,44188,9660289,1734728,51283855,754898,893,1338,64079,0,0
8-Dec-19,LRJK051,LRJK051MC,0,720,33664,720,19471,0,11928490,0,68249964,248485,959,1715,0,0,0
8-Dec-19,LRJK051,LRJK051MG,228474,720,3174,720,1862,125670,363127,1873149,3573474,0,141,279,165864,0,0
8-Dec-19,LRJK054,LRJK054K,6660,720,7184,720,1411,1938,3127836,3878,12362267,91678,147,402,74,0,0
8-Dec-19,LRJK054,LRJK054KA,0,720,16829,720,10936,0,3726096,0,22025731,21690,381,1077,0,0,0
8-Dec-19,LRJK054,LRJK054KE,95214,720,3895,720,1433,22728,132144,340247,2770860,0,301,330,71866,0,0
8-Dec-19,LRJK054,LRJK054L,41171,720,12804,720,5380,12095,3419217,553711,15214148,6712,222,552,9867,0,0
8-Dec-19,LRJK054,LRJK054LB,0,720,34982,720,21954,0,6282778,0,30442144,409418,1044,2498,0,0,0
8-Dec-19,LRJK054,LRJK054LF,111325,720,9870,720,4416,73238,763301,692441,13108073,0,291,664,81864,0,0
8-Dec-19,LRJK054,LRJK054M,158213,720,34917,720,14354,55269,8458029,2151109,43933036,1356357,1065,2158,72708,0,0
8-Dec-19,LRJK054,LRJK054MC,0,720,18797,720,11925,0,2312482,0,15412516,8441,687,1632,0,0,0
8-Dec-19,LRJK054,LRJK054MG,282296,720,9906,720,5708,158925,501314,1822048,9426416,0,620,1059,233269,0,0
8-Dec-19,LRJK054,LRJK054N,27604,720,10858,720,3564,4617,2946623,99307,21119777,42554,489,719,3616,0,0
8-Dec-19,LRJK055,LRJK055K,44955,720,15428,720,5227,21229,4947199,1244059,25706403,213630,470,789,33912,0,0
8-Dec-19,LRJK055,LRJK055KA,0,720,17047,720,8371,0,6319376,0,70455385,226520,433,811,0,0,0
8-Dec-19,LRJK055,LRJK055KE,21201,720,927,720,357,14969,60887,301395,925473,0,30,91,14211,0,0
8-Dec-19,LRJK055,LRJK055L,25398,720,11015,720,4060,9193,4133621,615586,21256703,41765,240,444,12926,0,0
8-Dec-19,LRJK055,LRJK055LB,0,720,7511,720,3713,0,1515421,0,9511502,73428,231,418,0,0,0
8-Dec-19,LRJK055,LRJK055LF,4823,720,1433,720,580,2966,148894,49996,2956943,0,57,136,1641,0,0
8-Dec-19,LRJK055,LRJK055M,89164,720,24554,720,9032,56412,8921054,2000664,44410205,823356,599,1079,76059,0,0
8-Dec-19,LRJK055,LRJK055MC,0,720,46099,720,27309,0,18079734,0,88187964,483406,1155,1815,0,0,0
8-Dec-19,LRJK055,LRJK055MG,147937,720,8047,720,2995,87490,864901,1490239,14933665,0,266,583,113466,0,0
8-Dec-19,LRJK056,LRJK056K,449,720,8196,720,840,81,4549975,241,21386433,2331,193,259,1,0,0
8-Dec-19,LRJK056,LRJK056KA,0,720,54315,720,18995,0,12701607,0,87482802,1702,1788,2247,0,0,0
8-Dec-19,LRJK056,LRJK056KE,255677,720,6484,720,1665,201790,289288,1900943,8499632,0,393,691,376046,0,0
8-Dec-19,LRJK056,LRJK056L,27980,720,11600,720,1614,16728,3504288,226451,21878207,1320017,484,868,18477,0,0
8-Dec-19,LRJK056,LRJK056LB,0,720,13841,720,6844,0,3677500,0,13314265,50704,284,843,0,0,0
8-Dec-19,LRJK056,LRJK056LF,57847,720,2799,720,704,33645,191052,477380,5785753,0,191,353,44792,0,0
8-Dec-19,LRJK056,LRJK056M,7341,720,13984,720,3851,3461,3300101,7415,25770709,304385,521,883,367,0,0
8-Dec-19,LRJK056,LRJK056MC,,,,,,,,,,,,,,,
8-Dec-19,LRJK056,LRJK056MG,3900,720,5107,720,728,2864,354089,1761,4442616,0,121,345,2639,0,0
8-Dec-19,LRJK057,LRJK057K,0,720,1309,720,0,0,732995,0,5660634,0,26,43,0,0,0
8-Dec-19,LRJK057,LRJK057KA,0,720,4495,720,1721,0,2067080,0,15655978,91835,148,293,0,0,0
8-Dec-19,LRJK057,LRJK057KE,24,720,150,720,0,15,3006,0,30525,0,3,23,0,0,0
8-Dec-19,LRJK057,LRJK057L,97338,720,16473,720,4643,14958,6496288,1652517,37068368,4139,419,785,26287,0,0
8-Dec-19,LRJK057,LRJK057LB,,,,,,,,,,,,,,,
8-Dec-19,LRJK057,LRJK057LF,3738,720,1880,720,222,1209,177785,3178,2197222,0,136,215,353,0,0
8-Dec-19,LRJK057,LRJK057M,0,720,9064,720,1033,0,3374743,0,25577906,345288,287,350,0,0,0
8-Dec-19,LRJK057,LRJK057MC,,,,,,,,,,,,,,,
8-Dec-19,LRJK057,LRJK057MG,208678,720,1054,720,271,181944,89814,1345056,2423970,0,52,132,208199,0,0
8-Dec-19,LRJK058,LRJK058K,144,720,1408,720,24,34,381851,43,4760486,0,17,43,0,0,0
8-Dec-19,LRJK058,LRJK058KA,0,720,6670,720,1893,0,4676871,0,18092698,0,118,206,0,0,0
8-Dec-19,LRJK058,LRJK058KE,52,720,751,720,45,24,29570,0,931346,0,15,37,0,0,0
8-Dec-19,LRJK058,LRJK058L,75497,720,8585,720,788,10031,3044105,187714,24712135,1557,233,491,15476,0,0
8-Dec-19,LRJK058,LRJK058LB,0,720,9530,720,2768,0,5097796,0,20992558,8399,164,477,0,0,0
8-Dec-19,LRJK058,LRJK058LF,3681,720,564,720,173,1094,12398,5858,139010,0,20,77,348,0,0
8-Dec-19,LRJK058,LRJK058M,318525,720,26883,720,9540,24140,6221279,969341,46804794,31865,913,1271,51044,0,0
8-Dec-19,LRJK058,LRJK058MC,0,720,10895,720,6463,0,4382935,0,14312192,93399,258,487,0,0,0
8-Dec-19,LRJK058,LRJK058MG,8056,720,382,720,310,4379,15368,40722,471086,0,15,51,4482,0,0
8-Dec-19,LRJK060,LRJK060K,0,720,23961,720,11786,0,19005599,0,21396433,4476,379,468,0,0,0
8-Dec-19,LRJK060,LRJK060KE,21714,720,1468,720,823,3109,235920,50970,760277,0,61,119,5206,0,0
8-Dec-19,LRJK060,LRJK060L,0,720,2758,720,937,0,2902025,0,3130648,0,53,60,0,0,0
8-Dec-19,LRJK060,LRJK060LF,0,720,73,720,1,0,5371,0,10552,0,2,4,0,0,0
8-Dec-19,LRJK060,LRJK060M,0,720,39473,720,17273,0,23394671,0,26618492,65651,996,1020,0,0,0
8-Dec-19,LRJK060,LRJK060MG,45795,720,3960,720,1314,11819,287726,147117,1504347,0,323,512,26854,0,0
8-Dec-19,LRJK061,LRJK061K,14741,720,36015,720,3823,6855,8410021,68440,69728684,84051,1372,1814,17920,0,0
8-Dec-19,LRJK061,LRJK061KA,,,,,,,,,,,,,,,
8-Dec-19,LRJK061,LRJK061KE,44295,720,2623,720,383,36010,78813,112154,3715404,0,212,335,51957,0,0
8-Dec-19,LRJK061,LRJK061L,191,720,6902,720,766,71,973063,130,7738419,335452,183,299,3,0,0
8-Dec-19,LRJK061,LRJK061LB,0,720,12080,720,3353,0,8772882,0,36806613,0,201,398,0,0,0
8-Dec-19,LRJK061,LRJK061LF,512589,720,7516,720,1922,280787,282512,1318344,16135132,0,274,518,868011,0,0
8-Dec-19,LRJK061,LRJK061M,11882,720,64402,720,12663,6016,8621198,47563,85777345,65978,3547,2910,27697,0,0
8-Dec-19,LRJK061,LRJK061MC,,,,,,,,,,,,,,,
8-Dec-19,LRJK061,LRJK061MG,59139,720,4142,720,1089,38531,260166,86310,9592527,0,287,406,73840,0,0
8-Dec-19,LRJK062,LRJK062K,41184,720,101176,720,18630,9285,33745076,277920,90568767,89739,2661,3147,27071,0,0
8-Dec-19,LRJK062,LRJK062KA,,,,,,,,,,,,,,,
8-Dec-19,LRJK062,LRJK062KE,134979,720,12697,720,2256,11311,3684086,778609,16174263,0,669,984,93695,0,0
8-Dec-19,LRJK062,LRJK062L,123204,720,51644,720,10047,17064,30699082,806262,69050960,468247,1384,2144,144167,0,0
8-Dec-19,LRJK062,LRJK062LB,0,720,48843,720,17001,0,35507038,0,70437730,87165,1220,1591,0,0,0
8-Dec-19,LRJK062,LRJK062LF,335093,720,11028,720,2820,173336,2022627,1134072,10634858,0,412,725,425366,0,0
8-Dec-19,LRJK062,LRJK062M,153335,720,59476,720,14508,2516,21491769,133825,60112458,976192,2254,2177,4498,0,0
8-Dec-19,LRJK062,LRJK062MC,,,,,,,,,,,,,,,
8-Dec-19,LRJK062,LRJK062MG,723997,720,16020,720,5185,349324,1946757,3004779,13519078,0,758,1308,1528061,0,0
8-Dec-19,LRJK063,LRJK063K,2941,720,36347,720,7714,1289,11611199,5045,80544423,539696,1023,1542,678,0,0
8-Dec-19,LRJK063,LRJK063KA,,,,,,,,,,,,,,,
8-Dec-19,LRJK063,LRJK063KE,118952,720,75308,720,22737,68378,902065,614100,16039501,0,3574,4429,1585416,0,0
8-Dec-19,LRJK063,LRJK063L,733,720,7060,720,1887,155,2587710,254,15656807,10710,211,524,5,0,0
8-Dec-19,LRJK063,LRJK063LB,0,720,26708,720,15004,0,9106714,0,54804799,24801,670,1258,0,0,0
8-Dec-19,LRJK063,LRJK063LF,7100,720,2044,720,813,5419,104905,41317,4914972,0,68,124,6271,0,0
8-Dec-19,LRJK063,LRJK063M,11869,720,30969,720,4308,6180,12352468,58182,76559412,813837,836,1488,4724,0,0
8-Dec-19,LRJK063,LRJK063MC,0,720,24187,720,10238,0,6372839,0,51677229,211,506,964,0,0,0
8-Dec-19,LRJK063,LRJK063MG,86679,720,8992,720,2423,66540,1380010,1153543,14032387,0,178,517,92944,0,0
8-Dec-19,LRJK064,LRJK064K,48238,720,6831,720,2697,31710,1850533,989062,8180812,1461,191,304,31859,0,0
8-Dec-19,LRJK064,LRJK064KA,0,720,22043,720,15751,0,10263582,0,31291678,466848,1225,1386,0,0,0
8-Dec-19,LRJK064,LRJK064KE,8162,720,1224,720,438,3910,65268,11438,830094,0,57,163,4534,0,0
8-Dec-19,LRJK064,LRJK064L,449938,720,41926,720,16954,141909,14166946,4302389,69681788,1451384,1784,2499,252819,0,0
8-Dec-19,LRJK064,LRJK064LB,0,720,39019,720,25150,0,13311043,0,57784125,1327946,1317,1915,0,0,0
8-Dec-19,LRJK064,LRJK064LF,393784,720,11351,720,6742,180853,1017004,3105025,14589617,0,785,1404,319578,0,0
8-Dec-19,LRJK064,LRJK064M,243450,720,25405,720,12490,121136,5270557,3119845,43678062,1441848,754,1312,179132,0,0
8-Dec-19,LRJK064,LRJK064MC,0,720,30303,720,20972,0,12427781,0,47867536,979957,744,1595,0,0,0
8-Dec-19,LRJK064,LRJK064MG,234424,720,6344,720,2610,156271,282868,1886375,5719412,0,267,631,208854,0,0
8-Dec-19,LRJK065,LRJK065K,39407,720,14916,720,8245,12415,2821962,164133,14398579,146900,379,811,8104,0,0
8-Dec-19,LRJK065,LRJK065KA,0,720,27891,720,19143,0,8342785,0,38295395,12401,762,1548,0,0,0
8-Dec-19,LRJK065,LRJK065KE,37054,720,1013,720,620,15016,49003,172335,1746714,0,58,154,22420,0,0
8-Dec-19,LRJK065,LRJK065L,46823,720,4754,720,1145,21899,1103575,1176420,6969646,75231,121,219,32284,0,0
8-Dec-19,LRJK065,LRJK065LB,0,720,19868,720,15139,0,5889721,0,31396496,249766,738,1035,0,0,0
8-Dec-19,LRJK065,LRJK065LF,19433,720,1827,720,782,11510,92874,129144,2973799,0,75,223,8801,0,0
8-Dec-19,LRJK065,LRJK065M,20756,720,26000,720,7719,12312,3740209,53782,24964304,190228,848,1434,7459,0,0
8-Dec-19,LRJK065,LRJK065MC,,,,,,,,,,,,,,,
8-Dec-19,LRJK065,LRJK065MG,168696,720,1814,720,692,113667,100076,616867,1807932,0,96,198,176938,0,0
8-Dec-19,LRJK066,LRJK066K,50788,720,18167,720,4328,6528,5665443,307105,25267125,116590,633,956,12605,0,0
8-Dec-19,LRJK066,LRJK066KA,199607,720,31300,720,18017,44835,7857027,2424296,40994435,1481306,604,1469,84437,0,0
8-Dec-19,LRJK066,LRJK066KE,108911,720,6144,720,1787,30023,479056,375340,8628440,0,606,629,58078,0,0
8-Dec-19,LRJK066,LRJK066KI,247667,720,12624,720,4749,107953,1721753,3487738,14287462,362866,381,872,196064,0,0
8-Dec-19,LRJK066,LRJK066L,70778,720,45588,720,11418,27157,4854036,263418,50376581,508082,2762,2816,107225,0,0
8-Dec-19,LRJK066,LRJK066LB,,,,,,,,,,,,,,,
8-Dec-19,LRJK066,LRJK066LF,161331,720,9427,720,2375,104924,452763,847196,8526537,0,586,730,399719,0,0
8-Dec-19,LRJK066,LRJK066LJ,50033,720,8324,720,3412,12548,1623106,348925,10911352,37203,199,400,19939,0,0
8-Dec-19,LRJK066,LRJK066M,87543,720,93520,720,15342,35132,10767819,589076,97790527,385343,4717,5638,950822,0,0
8-Dec-19,LRJK066,LRJK066MC,,,,,,,,,,,,,,,
8-Dec-19,LRJK066,LRJK066MG,254981,720,34898,720,9134,110829,1843765,1366535,27839883,0,2477,3083,1826682,0,0
8-Dec-19,LRJK066,LRJK066MK,185694,720,84797,720,26848,37724,11713466,1311876,72056078,185373,3293,3475,954861,0,0
8-Dec-19,LRJK070,LRJK070K,48027,720,15153,720,4945,19609,3929496,384759,21000197,0,906,907,36126,0,0
8-Dec-19,LRJK070,LRJK070KA,0,720,32982,720,16692,0,6367681,0,39490132,25355,807,1785,0,0,0
8-Dec-19,LRJK070,LRJK070L,192160,720,39266,720,14655,44184,10254316,2626827,66955377,0,1466,2062,126955,0,0
8-Dec-19,LRJK070,LRJK070LB,0,720,28841,720,16457,0,6685678,0,38861624,110769,887,1704,0,0,0
8-Dec-19,LRJK070,LRJK070M,77208,720,29011,720,4127,31881,8066265,1003091,50390565,0,1070,1759,47925,0,0
8-Dec-19,LRJK070,LRJK070MC,0,720,19509,720,7832,0,7063932,0,41702360,168635,951,1207,0,0,0
8-Dec-19,LRJK071,LRJK071K,133,720,16367,720,782,89,6355674,1406,50566068,0,390,671,48,0,0
8-Dec-19,LRJK071,LRJK071KA,,,,,,,,,,,,,,,
8-Dec-19,LRJK071,LRJK071KE,0,720,1580,720,53,0,367860,0,2628709,0,41,103,0,0,0
8-Dec-19,LRJK071,LRJK071L,32234,720,82456,720,20290,14962,16245416,192204,121255736,513966,2598,3649,47996,0,0
8-Dec-19,LRJK071,LRJK071LB,,,,,,,,,,,,,,,
8-Dec-19,LRJK071,LRJK071LF,84285,720,11224,720,2634,38320,1072834,644316,15708287,0,466,1098,109222,0,0
8-Dec-19,LRJK071,LRJK071M,47732,720,40102,720,5907,21832,9113792,384365,79369179,877376,1325,2316,97590,0,0
8-Dec-19,LRJK071,LRJK071MC,0,720,62430,720,20337,0,7569647,0,78318806,25293,1788,2491,0,0,0
8-Dec-19,LRJK071,LRJK071MG,352518,720,9913,720,2016,292123,503407,2251917,12823978,0,398,821,828430,0,0
8-Dec-19,LRJK072,LRJK072K,7322,720,3899,720,936,364,2016682,5835,5489441,4251,92,171,46,0,0
8-Dec-19,LRJK072,LRJK072KA,0,720,11004,720,5662,0,7204399,0,16639802,228,203,437,0,0,0
8-Dec-19,LRJK072,LRJK072KE,11836,720,263,720,105,7138,11701,32573,285257,0,11,37,8835,0,0
8-Dec-19,LRJK072,LRJK072L,13211,720,4098,720,1343,2422,1034537,38489,4737076,84634,102,273,2233,0,0
8-Dec-19,LRJK072,LRJK072LB,0,720,20879,720,14356,0,4627378,0,22625389,8948,520,1752,0,0,0
